,CS textfield,BB textfield,Stack,Head angle,Head tube length textfield,Seat stay junction0,Seat tube length,Seat angle,DT Length,BB diameter,ttd,Head tube diameter,dtd,csd,ssd,Seat tube diameter,BB length,Chain stay position on BB,SSTopZOFFSET,MATERIAL,Head tube upper extension2,Seat tube extension2,Head tube lower extension2,SEATSTAYbrdgshift,CHAINSTAYbrdgshift,SEATSTAYbrdgdia1,CHAINSTAYbrdgdia1,SEATSTAYbrdgCheck,CHAINSTAYbrdgCheck,Dropout spacing,Wall thickness Bottom Bracket,Wall thickness Top tube,Wall thickness Head tube,Wall thickness Down tube,Wall thickness Chain stay,Wall thickness Seat stay,Wall thickness Seat tube
869,420.0,30.0,565.6,68.5,103.0,45.0,400.0,72.0,643.2330308175133,40.0,28.6,45.0,36.5,23.35,13.0,31.8,68.0,15.0,9.0,STEEL,31.6,51.2,46.9,330.0,300.0,16.0,18.0,False,False,135.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
870,405.0,70.0,565.6,74.00000000000001,145.0,45.0,514.8,74.50000000000001,659.6316277810943,40.0,28.6,45.0,36.5,23.35,13.0,31.8,68.0,15.0,9.0,ALUMINIUM,33.5,48.8,50.5,330.0,300.0,16.0,18.0,False,False,130.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
871,370.0,-1.0,565.6,69.5,115.0,55.0,300.0,74.0,588.2246963062328,40.0,28.6,42.0,36.5,23.5,16.5,31.8,68.0,15.0,9.0,STEEL,23.0,48.9,52.1,330.0,300.0,16.0,18.0,False,False,130.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
872,360.0,-25.999999999997897,565.6,72.00000000000003,120.0,45.0,151.5,72.00000000000003,508.3816269502978,40.0,32.7,45.0,36.5,35.0,24.0,33.0,68.0,15.0,9.0,ALUMINIUM,18.0,51.5,70.0,330.0,300.0,16.0,18.0,False,False,130.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
873,440.0,85.0,565.6,72.0,90.0,45.0,446.2,75.5,680.1357951328519,40.0,28.6,31.8,28.6,23.35,13.0,28.6,68.0,15.0,9.0,STEEL,30.1,46.2,44.3,330.0,300.0,16.0,18.0,False,False,135.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
874,410.0,5.0,565.6,70.0,130.0,45.0,385.1,71.0,618.2671057596849,40.0,37.7,50.0,49.0,50.0,21.5,31.8,68.0,15.0,9.0,STEEL,21.7,40.1,110.0,330.0,300.0,16.0,18.0,False,False,135.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
875,350.0,0.35641903380656,565.6,70.4959187310944,130.0,45.0,340.1,72.61526903169334,628.8086378388433,40.0,37.7,50.0,49.0,50.0,21.5,31.8,68.0,15.0,9.0,STEEL,21.7,40.1,110.0,330.0,300.0,16.0,18.0,False,False,135.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
876,345.0,-7.0,565.6,73.5,115.0,50.0,296.3,78.0,574.4547097000616,40.0,28.6,42.0,36.5,23.5,16.5,31.8,68.0,15.0,15.0,ALUMINIUM,21.7,46.3,54.3,330.0,300.0,16.0,18.0,False,False,130.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
877,430.0,62.0,565.6,72.0,122.4,45.0,540.0,73.6,646.1529059003399,40.0,28.6,45.0,36.5,23.35,13.0,31.8,68.0,15.0,9.0,STEEL,54.0,16.9,41.6,330.0,300.0,16.0,18.0,False,False,130.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
878,445.0,73.0,565.6,73.0,151.2,45.0,588.4,72.0,650.500984330378,40.0,25.4,31.8,36.5,22.5,15.0,28.6,68.0,15.0,10.1,STEEL,36.1,23.4,33.3,330.0,300.0,16.0,18.0,False,False,130.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
879,480.0,30.0,565.6,76.5,158.8,75.0,592.0,75.5,693.6105663198409,40.0,31.6,25.0,36.5,23.35,13.0,31.8,68.0,15.0,9.0,ALUMINIUM,29.4,56.0,89.9,330.0,300.0,16.0,18.0,False,False,130.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
880,430.0,62.0,565.6,72.0,158.1,45.0,540.0,72.0,652.4752916440009,40.0,28.6,45.0,36.5,23.35,13.0,31.8,68.0,15.0,9.0,STEEL,25.6,18.1,41.0,330.0,300.0,16.0,18.0,False,False,130.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
881,295.0,0.0,565.6,72.5,110.1,29.0,226.9,86.0,601.8185952806936,40.0,40.0,40.0,42.5,31.5,21.0,31.8,68.0,15.0,11.2,CARBON,33.0,26.9,32.7,330.0,300.0,16.0,18.0,False,False,135.0,2.0,0.9,1.1,0.9,0.0,0.0,0.9
882,295.0,0.0,565.6,72.5,91.7,29.0,226.9,73.5,535.3673824859835,40.0,35.4,40.0,34.95,31.5,21.0,31.8,68.0,15.0,11.2,ALUMINIUM,33.0,26.9,32.7,330.0,300.0,16.0,18.0,False,False,135.0,2.0,0.9,1.1,0.9,0.0,0.0,0.9
883,390.0,57.0,565.6,73.0,145.7,80.0,576.6,74.5,636.578545618841,40.0,28.6,45.0,36.5,23.35,13.0,31.8,68.0,15.0,9.0,STEEL,39.8,26.6,42.6,330.0,300.0,16.0,18.0,False,False,120.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
884,420.0,19.999999999986983,565.6,72.3602300212445,150.0,90.0,420.0,72.3602300212445,622.5807277456212,40.0,37.7,50.0,95.0,37.5,16.5,45.0,68.0,15.0,9.0,ALUMINIUM,60.0,70.0,95.0,330.0,300.0,16.0,18.0,False,False,130.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
885,420.0,34.05081017875199,565.6,74.2810924029895,150.0,90.0,420.0,74.2810924029895,662.1465200554806,40.0,37.7,50.0,95.0,37.5,16.5,45.0,68.0,15.0,9.0,ALUMINIUM,60.0,70.0,95.0,330.0,300.0,16.0,18.0,False,False,130.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
886,405.0,70.0,565.6,73.0,170.0,210.0,730.0,73.5,661.469775326034,40.0,30.200000000000003,45.0,36.5,23.35,13.0,35.0,68.0,15.0,9.0,ALUMINIUM,32.7,204.3,49.1,330.0,300.0,16.0,18.0,False,False,130.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
887,420.0,0.0,565.6,66.0,109.7,45.0,420.0,71.0,637.2596443064474,40.0,28.6,44.0,36.5,23.35,13.0,30.9,68.0,15.0,9.0,STEEL,32.4,51.0,46.8,330.0,300.0,16.0,18.0,False,False,135.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
888,395.0,75.0,565.6,74.0,120.6,145.0,528.1,73.0,699.098744589304,40.0,30.200000000000003,45.0,36.5,23.35,13.0,35.0,68.0,15.0,9.0,STEEL,33.3,49.2,53.9,330.0,300.0,16.0,18.0,False,False,120.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
889,430.0,70.0,565.6,72.0,175.0,45.0,549.3,73.0,661.6442829026665,40.0,27.0,36.0,36.5,23.35,13.0,28.6,68.0,15.0,9.0,STEEL,24.4,14.8,31.5,330.0,300.0,16.0,18.0,False,False,130.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
890,375.9,0.0,565.6,72.5,100.0,45.0,297.7,74.0,627.0888365046344,40.0,28.6,45.0,36.5,25.7,16.5,31.8,68.0,15.0,9.0,ALUMINIUM,27.0,37.7,49.1,330.0,300.0,16.0,18.0,False,False,135.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
891,405.0,70.0,565.6,73.0,145.0,45.0,515.0,74.0,653.6386402787729,40.0,28.6,45.0,36.5,23.35,13.0,31.8,68.0,15.0,9.0,STEEL,34.0,49.0,49.9,330.0,300.0,16.0,18.0,False,False,130.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
892,406.0,70.0,565.6,73.0,103.8,45.0,547.0,74.0,648.7823256449406,40.0,28.6,45.0,36.5,23.35,13.0,31.8,68.0,15.0,9.0,STEEL,33.5,32.0,42.6,330.0,300.0,16.0,18.0,False,False,130.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
893,380.0,60.0,565.6,74.0,180.0,120.0,620.0,74.0,668.3389280043784,40.0,28.6,45.0,36.5,23.35,13.0,31.8,68.0,15.0,9.0,STEEL,40.1,45.9,49.8,330.0,300.0,16.0,18.0,False,False,130.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
894,295.0,-1.9895196601282805e-13,565.6,72.5,91.7,29.0,226.9,73.5,535.3673824859834,40.0,37.5,40.0,42.5,31.5,21.0,31.8,68.0,15.0,11.2,ALUMINIUM,33.0,26.9,32.7,330.0,300.0,16.0,18.0,False,False,135.0,2.0,0.9,1.1,0.9,0.0,0.0,0.9
895,450.0,70.0,565.6,74.0,145.0,45.0,404.7,74.5,674.8562409071425,40.0,28.6,45.0,36.5,23.35,13.0,31.8,68.0,15.0,9.0,STEEL,26.3,54.7,53.5,330.0,300.0,16.0,18.0,False,False,130.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
896,420.0,27.0,565.6,67.0,106.4,45.0,420.0,72.0,650.0546421610094,40.0,28.6,46.0,36.5,23.35,13.0,27.2,73.0,15.0,9.0,STEEL,31.4,51.6,47.6,330.0,300.0,16.0,18.0,False,False,135.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
897,395.0,-35.31822564852399,565.6,67.36157412283393,105.0,25.0,380.0,66.36157412283393,587.6860755313563,40.0,55.0,50.0,75.0,31.5,19.0,30.0,68.0,15.0,9.0,ALUMINIUM,30.0,30.0,85.0,330.0,300.0,16.0,18.0,False,False,130.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
898,430.0,60.0,565.6,73.49999999999997,123.7,45.0,600.0,73.49999999999997,676.2072953935883,40.0,28.6,45.0,36.5,23.35,13.0,31.8,68.0,15.0,9.0,STEEL,38.8,46.5,49.3,330.0,300.0,16.0,18.0,False,False,130.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
899,350.0,-9.0,565.6,73.0,105.0,45.0,275.0,74.0,584.3919977207993,40.0,28.6,45.0,36.5,23.35,15.0,30.0,68.0,15.0,9.0,STEEL,25.4,25.0,42.9,330.0,300.0,16.0,18.0,False,False,130.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
900,420.0,45.94202805621802,565.6,71.44276859381202,125.0,45.0,363.3,71.44276859381202,636.4706771612081,40.0,30.200000000000003,42.0,36.5,25.0,16.5,30.0,68.0,15.0,9.0,STEEL,21.4,28.3,76.0,330.0,300.0,16.0,18.0,False,False,135.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
901,424.0,36.0,565.6,70.5,124.8,45.0,445.0,73.0,657.7781718873812,40.0,28.6,46.0,36.5,23.35,13.0,27.2,73.0,15.0,9.0,ALUMINIUM,32.0,51.6,47.6,330.0,300.0,16.0,18.0,False,False,135.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
902,395.0,6.423306331271306e-12,565.6,73.00000000000001,105.0,25.0,280.0,72.00000000000001,614.0738143578609,40.0,55.0,50.0,75.0,31.5,19.0,30.0,68.0,15.0,9.0,ALUMINIUM,30.0,30.0,85.0,330.0,300.0,16.0,18.0,False,False,130.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
903,420.0,36.0,565.6,70.5,124.8,45.0,440.0,73.0,657.7781718873812,40.0,28.6,46.0,36.5,23.35,13.0,27.2,73.0,15.0,9.0,ALUMINIUM,32.0,51.6,47.6,330.0,300.0,16.0,18.0,False,False,135.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
904,395.0,-38.80786881302242,565.6,67.36172185329731,105.0,25.0,280.0,66.36172185329731,585.7168209971784,40.0,55.0,50.0,75.0,31.5,19.0,30.0,68.0,15.0,9.0,ALUMINIUM,30.0,30.0,85.0,330.0,300.0,16.0,18.0,False,False,130.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
905,420.0,36.0,565.6,70.5,124.8,45.0,440.0,73.0,657.7781718873812,40.0,28.6,46.0,36.5,23.35,13.0,27.2,73.0,15.0,9.0,ALUMINIUM,32.0,51.6,47.6,330.0,300.0,16.0,18.0,False,False,135.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
906,416.0,19.233621148211,565.6,67.75222451171747,125.0,45.0,329.7,68.25245591790545,623.6913735089224,40.0,30.200000000000003,42.0,36.5,25.0,16.5,30.0,68.0,15.0,9.0,STEEL,20.0,29.7,76.0,330.0,300.0,16.0,18.0,False,False,135.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
907,416.0,19.233621148211,565.6,67.75222451171747,125.0,45.0,329.7,68.25245591790545,623.6913735089224,40.0,30.200000000000003,42.0,36.5,25.0,16.5,30.0,68.0,15.0,9.0,STEEL,20.0,29.7,76.0,330.0,300.0,16.0,18.0,False,False,135.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
908,415.0,70.0,565.6,72.0,179.6,45.0,605.0,73.0,658.055292954318,40.0,27.0,36.0,36.5,23.35,13.0,28.6,68.0,15.0,9.0,STEEL,26.9,12.6,30.2,330.0,300.0,16.0,18.0,False,False,130.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
909,385.0,45.0,565.6,80.0,87.8,45.0,520.0,76.5,630.6745433884133,40.0,28.6,45.0,36.5,24.85,14.0,31.8,68.0,15.0,9.0,STEEL,41.0,22.1,46.9,330.0,300.0,16.0,18.0,False,False,120.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
910,406.0,70.0,565.6,73.0,129.8,45.0,581.3,71.0,651.1000921664792,40.0,28.6,45.0,36.5,23.35,13.0,31.8,68.0,15.0,9.0,STEEL,33.6,31.3,42.2,330.0,300.0,16.0,18.0,False,False,130.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
911,440.0,45.0,565.6,73.0,156.0,45.0,581.3,71.0,633.4459451648794,40.0,28.6,45.0,36.5,23.35,13.0,31.8,68.0,15.0,9.0,STEEL,33.6,31.3,40.6,330.0,300.0,16.0,18.0,False,False,130.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
912,406.0,70.0,565.6,73.0,105.7,45.0,547.0,74.0,647.7038701535133,40.0,28.6,45.0,36.5,23.35,13.0,31.8,68.0,15.0,9.0,STEEL,33.5,32.0,42.5,330.0,300.0,16.0,18.0,False,False,130.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
913,494.83,90.0,565.6,50.0,165.8,140.0,430.0,66.0,762.2155946411765,40.0,28.6,45.0,36.5,23.35,13.0,31.8,68.0,15.0,9.0,STEEL,36.2,30.0,29.1,330.0,300.0,16.0,18.0,False,False,130.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
914,405.0,70.0,565.6,73.0,100.0,100.0,516.0,78.0,644.8439927735833,40.0,40.0,30.0,36.5,45.0,10.0,31.8,68.0,5.0,9.0,CARBON,38.7,16.0,33.6,330.0,300.0,16.0,18.0,False,False,130.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
915,440.0,75.0,565.6,70.0,105.0,30.0,370.0,68.0,695.3064256190999,50.8,28.6,38.1,38.05,23.35,14.5,28.6,68.0,15.0,9.0,STEEL,30.0,30.0,45.0,330.0,300.0,16.0,18.0,False,False,135.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
916,342.3,-5.0,565.6,69.5,93.5,45.0,260.3,70.5,546.584456242247,40.0,28.6,45.0,36.5,24.85,19.0,31.8,68.0,15.0,9.0,STEEL,21.8,44.7,46.0,330.0,300.0,16.0,18.0,False,False,130.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
917,380.0,45.0,565.6,78.5,96.1,150.0,580.0,78.0,639.7058523525752,40.0,38.1,45.0,36.5,30.35,17.5,31.8,68.0,15.0,9.0,ALUMINIUM,50.8,60.0,60.8,330.0,300.0,16.0,18.0,False,False,130.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
918,420.0,55.0,565.6,71.0,118.8,150.0,568.4,73.0,643.656539499661,38.1,25.4,31.8,34.0,20.75,11.425,31.8,68.0,5.0,30.0,STEEL,26.3,28.4,39.5,330.0,300.0,16.0,18.0,False,False,130.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
919,406.0,70.0,565.6,72.5,142.4,50.0,502.4,73.5,647.7615601291151,75.0,32.7,50.0,50.0,23.35,13.0,31.8,68.0,15.0,9.0,CARBON,28.0,42.0,46.0,330.0,300.0,16.0,18.0,False,False,130.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
920,392.81,50.0,565.6,74.0,176.4,50.0,630.0,75.0,661.2975736775188,40.0,28.6,45.0,36.5,26.25,14.0,31.8,68.0,10.0,9.0,STEEL,33.8,35.0,40.4,330.0,300.0,16.0,18.0,False,False,130.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
921,500.0,-20.0,565.6,68.0,220.8,474.0,475.0,68.0,704.0967539615195,40.0,72.69999999999999,50.0,36.5,40.0,0.0,80.0,68.0,15.0,0.0,ALUMINIUM,66.9,57.3,86.8,330.0,300.0,16.0,18.0,False,False,135.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
922,400.0,45.0,565.6,73.0,149.2,45.0,567.2,74.0,628.9664018462066,40.0,25.700000000000003,32.0,36.5,23.35,13.0,29.0,68.0,15.0,9.0,ALUMINIUM,38.5,37.2,48.8,330.0,300.0,16.0,18.0,False,False,130.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
923,435.0,20.0,565.6,72.0,130.0,65.0,415.0,72.0,609.3503820097551,40.0,31.700000000000003,50.0,41.5,28.0,20.5,31.0,68.0,15.0,9.0,STEEL,20.0,70.0,60.0,330.0,300.0,16.0,18.0,False,False,130.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
924,376.92,42.0,565.6,75.5,117.6,100.0,545.9,74.0,607.3752112945082,40.0,28.6,45.0,36.5,23.35,13.0,31.8,68.0,15.0,9.0,STEEL,39.8,15.9,50.1,330.0,300.0,16.0,18.0,False,False,130.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
925,430.0,34.00000000000017,565.6,74.00000000000001,130.0,45.0,325.0,74.00000000000001,668.1625603821625,40.0,31.700000000000003,50.0,41.5,28.0,20.5,31.0,68.0,15.0,9.0,STEEL,20.0,50.0,55.0,330.0,300.0,16.0,18.0,False,False,130.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
926,430.0,19.980461610816008,565.6,72.12817758204106,130.0,45.0,438.0,72.12817758204106,660.866501255991,40.0,31.700000000000003,50.0,41.5,28.0,20.5,31.0,68.0,15.0,9.0,STEEL,20.0,50.0,55.0,330.0,300.0,16.0,18.0,False,False,130.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
927,475.0,-10.0,565.6,69.0,100.0,45.0,475.0,68.0,617.3456474599279,40.0,39.7,50.0,41.5,40.0,26.5,40.0,68.0,15.0,9.0,STEEL,20.0,100.0,55.0,330.0,300.0,16.0,18.0,False,False,130.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
928,400.0,32.591701116530544,565.6,69.00314188230574,115.0,48.0,369.7,69.50314188230574,619.0357792066255,40.0,30.700000000000003,48.0,36.5,23.0,16.5,31.8,68.0,15.0,9.0,STEEL,21.9,44.7,47.4,330.0,300.0,16.0,18.0,False,False,135.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
929,400.0,30.84777438738996,565.6,68.75255343502646,115.0,48.0,418.0,69.25255343502646,643.4376436686746,40.0,30.700000000000003,48.0,36.5,23.0,16.5,31.8,68.0,15.0,9.0,STEEL,24.2,43.0,47.4,330.0,300.0,16.0,18.0,False,False,135.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
930,425.0,70.0,565.6,71.5,140.0,45.0,416.7,72.5,658.0458154820043,40.0,30.0,45.0,42.0,23.35,13.0,31.8,100.0,15.0,9.0,ALUMINIUM,35.2,56.7,56.5,330.0,300.0,16.0,18.0,False,False,170.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
931,405.0,70.0,565.6,73.0,127.8,80.0,569.1,74.0,645.5752551085299,40.0,25.4,31.6,36.5,23.35,13.0,28.6,68.0,15.0,9.0,STEEL,33.1,29.1,41.2,330.0,300.0,16.0,18.0,False,False,130.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
932,430.0,10.0,565.6,71.5,145.0,45.0,323.1,74.0,677.8606915103533,40.0,32.7,45.0,43.0,23.35,13.0,31.8,68.0,15.0,9.0,STEEL,27.2,43.1,44.2,330.0,300.0,16.0,18.0,False,False,110.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
933,430.0,10.0,565.6,71.5,145.0,45.0,323.1,74.0,677.8606915103533,40.0,32.7,45.0,43.0,23.35,13.0,31.8,68.0,15.0,9.0,STEEL,27.2,43.1,44.2,330.0,300.0,16.0,18.0,False,False,110.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
934,430.0,60.0,565.6,72.0,160.0,45.0,600.0,73.5,649.6276228552575,40.0,27.0,38.0,36.5,23.35,13.0,28.6,68.0,15.0,9.0,STEEL,36.8,30.4,41.7,330.0,300.0,16.0,18.0,False,False,130.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
935,400.0,45.0,565.6,73.0,149.2,45.0,567.2,74.0,628.9664018462066,40.0,25.700000000000003,32.0,36.5,23.35,13.0,29.0,68.0,15.0,9.0,ALUMINIUM,38.5,37.2,48.8,330.0,300.0,16.0,18.0,False,False,130.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
936,400.0,45.0,565.6,73.0,149.2,45.0,567.2,74.0,628.9664018462066,40.0,25.700000000000003,32.0,36.5,23.35,13.0,29.0,68.0,15.0,9.0,ALUMINIUM,38.5,37.2,48.8,330.0,300.0,16.0,18.0,False,False,130.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
937,400.0,45.0,565.6,73.0,149.2,45.0,567.2,74.0,628.9664018462066,40.0,25.700000000000003,32.0,36.5,23.35,13.0,29.0,68.0,15.0,9.0,ALUMINIUM,38.5,37.2,48.8,330.0,300.0,16.0,18.0,False,False,130.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
938,400.0,45.0,565.6,73.0,149.2,45.0,567.2,74.0,628.9664018462066,40.0,25.700000000000003,32.0,36.5,23.35,13.0,29.0,68.0,15.0,9.0,ALUMINIUM,38.5,37.2,48.8,330.0,300.0,16.0,18.0,False,False,130.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
939,430.0,10.0,565.6,71.5,145.0,45.0,323.1,74.0,677.8606915103533,40.0,32.7,45.0,43.0,23.35,13.0,31.8,68.0,15.0,9.0,STEEL,27.2,43.1,44.2,330.0,300.0,16.0,18.0,False,False,110.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
940,384.18,0.0,565.6,72.5,100.0,45.0,285.8,74.0,603.5268551862455,40.0,28.6,45.0,36.5,24.7,16.5,31.8,68.0,15.0,9.0,OTHER,25.7,35.8,52.0,330.0,300.0,16.0,18.0,False,False,130.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
941,355.0,0.0,565.6,75.0,120.0,45.0,275.1,71.0,560.0892363514814,40.0,27.700000000000003,45.0,35.0,23.35,13.0,31.8,68.0,15.0,9.0,STEEL,23.3,35.1,38.9,330.0,300.0,16.0,18.0,False,False,110.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
942,405.04,70.0,565.6,75.5,145.0,45.0,517.0,74.0,671.3849399454497,40.0,28.6,45.0,36.5,23.35,13.0,31.8,68.0,15.0,9.0,TITANIUM,29.9,51.0,56.3,330.0,300.0,16.0,18.0,False,False,130.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
943,389.96,42.0,565.6,76.0,125.0,45.0,556.1,76.0,599.8054195537518,40.0,28.6,45.0,36.5,23.35,13.0,31.8,68.0,15.0,9.0,STEEL,40.1,16.1,51.4,330.0,300.0,16.0,18.0,False,False,130.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
944,393.55,0.0,565.6,72.5,90.0,45.0,313.9,74.0,617.0062582473095,40.0,28.6,45.0,36.5,29.0,18.5,31.8,68.0,15.0,9.0,OTHER,27.6,33.9,50.7,330.0,300.0,16.0,18.0,False,False,130.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
945,480.0,30.0,565.6,76.5,158.8,75.0,592.0,75.5,693.6105663198409,40.0,31.6,25.0,36.5,23.35,13.0,31.8,68.0,15.0,9.0,ALUMINIUM,29.4,56.0,89.9,330.0,300.0,16.0,18.0,False,False,130.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
946,383.08,5.115907697472721e-13,565.6,73.0,110.0,45.0,305.0,73.5,613.1000506779382,40.0,28.6,45.0,36.5,32.35,19.0,31.8,68.0,15.0,9.0,OTHER,26.4,35.0,51.0,330.0,300.0,16.0,18.0,False,False,130.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
947,392.5,60.0,565.6,74.5,121.9,30.0,555.0,74.0,623.1171736817,38.1,25.4,33.0,34.0,22.5,15.7,28.6,68.0,14.0,25.0,STEEL,25.0,25.0,35.0,330.0,300.0,16.0,18.0,False,False,120.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
948,425.0,68.0,565.6,72.0,170.0,45.0,580.0,73.5,669.8456552743222,40.0,28.6,45.0,36.5,23.35,13.0,31.8,68.0,15.0,9.0,ALUMINIUM,35.9,48.1,49.3,330.0,300.0,16.0,18.0,False,False,130.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
949,405.04,70.0,565.6,79.5,144.8,45.0,515.4,74.0,691.8168480067658,40.0,28.6,45.0,36.5,23.35,13.0,31.8,68.0,15.0,9.0,STEEL,27.5,49.4,53.3,330.0,300.0,16.0,18.0,False,False,120.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
950,274.16,15.000000000000028,565.6,73.0,250.0,200.0,550.0,73.0,559.3004882188961,40.0,28.6,45.0,36.5,23.35,12.75,31.8,68.0,15.0,9.0,STEEL,30.2,70.0,40.4,330.0,300.0,16.0,18.0,False,False,130.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
951,360.0,60.0,565.6,74.0,124.0,200.0,600.2,72.0,624.7176873282658,38.1,27.0,31.7,34.0,22.35,11.75,28.6,68.0,15.0,10.6,STEEL,30.1,40.2,40.6,330.0,300.0,16.0,18.0,False,False,135.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
952,425.0,68.0,565.6,72.0,170.0,45.0,595.0,73.5,654.9826257859419,40.0,28.6,45.0,36.5,23.35,13.0,31.8,68.0,15.0,9.0,ALUMINIUM,37.7,47.2,48.3,330.0,300.0,16.0,18.0,False,False,130.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
953,276.83,0.0,565.6,76.0,240.0,250.0,610.0,75.0,588.0086344157871,40.0,28.599999999999998,45.0,36.5,23.35,13.0,31.8,68.0,15.0,9.0,STEEL,49.2,85.0,43.8,330.0,300.0,16.0,18.0,False,False,120.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
954,405.0,70.0,565.6,73.0,145.0,45.0,515.0,74.0,653.6386402787729,40.0,28.6,45.0,36.5,23.35,13.0,31.8,68.0,15.0,9.0,STEEL,34.0,49.0,49.9,330.0,300.0,16.0,18.0,False,False,130.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
955,408.0,25.0,565.6,69.5,123.9,60.0,305.3,74.5,640.0016221141116,40.0,35.9,45.0,37.45,23.35,17.5,31.8,68.0,15.0,9.0,STEEL,31.7,55.3,47.1,330.0,300.0,16.0,18.0,False,False,135.0,2.0,0.9,1.1,0.9,1.2,1.0,0.9
